2026-07-08 18:15:14,1_1_0_2_0_1,5,-10.0,1_1_0_2_0_1,0.05
2026-07-08 18:15:15,1_1_0_2_0_1,5,-10.0,1_1_0_2_0_1,0.05
2026-07-08 18:15:17,1_1_0_2_0_1,3,-2.2651,1_1_0_2_0_1,0.05
2026-07-08 18:15:18,1_1_5_2_0_1,0,-32.6584,1_1_1_2_0_1,0.05
2026-07-08 18:15:19,1_1_4_2_0_1,2,-22.4354,1_1_4_2_0_1,0.05
2026-07-08 18:15:20,1_1_1_2_0_1,0,-10.2626,1_1_1_2_0_1,0.05
2026-07-08 18:15:22,1_1_1_2_0_1,4,3.5,1_1_1_2_0_1,0.05
2026-07-08 18:15:24,1_1_1_2_0_1,0,-35.7791,0_0_1_0_0_1,0.05
2026-07-08 18:15:49,2_0_1_1_0_1,5,-10.0,2_0_1_1_0_1,0.05
2026-07-08 18:15:50,2_0_0_2_0_1,3,-2.5,2_0_0_2_0_1,0.05
2026-07-08 18:15:51,2_0_1_1_0_1,0,16.2759,2_0_1_2_0_1,0.05
2026-07-08 18:15:52,2_0_0_2_0_1,3,-2.0,2_0_0_2_0_1,0.05
2026-07-08 18:15:52,2_0_1_2_0_1,0,16.2798,2_0_1_2_0_1,0.05
2026-07-08 18:15:54,2_0_1_2_0_1,0,15.3977,2_1_1_2_0_1,0.05
2026-07-08 18:15:54,2_1_0_2_0_1,5,0.0,2_1_1_2_0_1,0.05
2026-07-08 18:15:56,2_1_1_2_0_1,0,16.2744,2_0_1_2_0_1,0.05
2026-07-08 18:15:58,2_0_4_2_0_1,4,-10.0,2_0_4_2_0_1,0.05
2026-07-08 18:15:58,2_0_1_2_0_1,0,16.2769,2_0_1_2_0_1,0.05
2026-07-08 18:15:59,2_0_1_2_0_1,0,2.3698,1_0_1_2_0_1,0.05
2026-07-08 18:16:00,1_0_0_2_0_1,4,3.5,1_0_1_2_1_1,0.05
2026-07-08 18:16:02,1_0_1_2_1_1,0,-19.3839,1_0_1_2_1_1,0.05
2026-07-08 18:16:03,1_0_0_2_1_1,3,0.5,1_0_0_2_1_1,0.05
2026-07-08 18:16:03,1_0_1_2_1_1,0,10.3339,1_0_1_2_1_1,0.05
2026-07-08 18:16:04,1_0_2_2_1_1,1,18.2837,0_0_2_0_1_1,0.05
2026-07-08 18:16:05,1_0_1_2_1_1,0,16.2764,0_0_3_0_1_1,0.05
2026-07-08 18:16:17,1_0_1_2_0_1,0,16.2792,0_0_1_0_0_1,0.05
2026-07-08 18:16:41,2_1_0_2_0_1,5,0.0,2_1_0_2_0_1,0.05
2026-07-08 18:16:42,2_0_1_2_0_1,0,16.2775,2_1_1_2_0_1,0.05
2026-07-08 18:16:44,2_1_1_2_0_1,0,16.2783,2_0_1_2_0_1,0.05
2026-07-08 18:16:45,1_1_4_2_0_1,5,0.0,1_1_4_2_0_1,0.05
2026-07-08 18:16:45,2_0_1_2_0_1,0,16.2775,1_1_5_2_0_1,0.05
2026-07-08 18:16:49,1_0_4_2_0_1,4,3.5,1_0_4_2_0_1,0.05
2026-07-08 18:16:50,1_1_5_2_0_1,0,-26.2106,1_1_1_2_0_1,0.05
2026-07-08 18:16:51,1_1_1_2_0_1,0,-2.9955,1_1_3_2_0_1,0.05
2026-07-08 18:16:53,1_1_2_2_0_1,4,-10.0,1_1_2_2_0_1,0.05
2026-07-08 18:16:55,1_1_2_2_0_1,1,-24.9074,0_0_2_0_0_1,0.05
2026-07-08 18:16:56,1_0_1_1_0_1,0,16.2771,0_0_1_0_0_1,0.05
2026-07-08 18:17:03,1_0_1_1_1_1,0,16.2789,0_0_1_0_1_1,0.05
2026-07-08 18:17:15,1_0_4_2_0_1,2,-115.8597,0_0_1_0_0_1,0.05
2026-07-08 18:17:45,2_0_0_1_0_1,4,-10.0,2_0_0_1_0_1,0.05
2026-07-08 18:17:47,2_1_1_2_0_1,0,16.2793,2_0_1_1_0_1,0.05
2026-07-08 18:17:48,2_0_0_1_0_1,4,-2.0,2_0_1_2_0_1,0.05
2026-07-08 18:17:50,2_0_1_2_0_1,0,16.2782,2_1_1_2_0_1,0.05
2026-07-08 18:17:51,2_1_2_2_0_1,1,18.2912,1_0_2_2_0_1,0.05
2026-07-08 18:17:52,1_0_2_2_0_1,5,-3.0,1_0_2_2_0_1,0.05
2026-07-08 18:17:54,1_0_2_2_0_1,1,18.2849,1_1_2_2_0_1,0.05
2026-07-08 18:17:54,2_1_3_2_0_1,0,-11.1848,1_1_3_2_0_1,0.05
2026-07-08 18:17:55,1_0_2_2_0_1,1,-61.0828,1_1_3_2_0_1,0.05
2026-07-08 18:18:02,1_0_0_2_1_1,3,-11.2494,1_0_0_2_1_1,0.05
2026-07-08 18:18:04,1_1_0_2_1_1,5,0.0,1_1_0_2_1_1,0.05
2026-07-08 18:18:05,1_1_5_2_1_1,2,-25.9349,1_1_5_2_1_1,0.05
2026-07-08 18:18:08,1_0_4_2_1_1,4,-10.0,1_0_4_2_1_1,0.05
2026-07-08 18:18:08,1_1_5_2_1_1,2,-51.9866,1_0_5_2_1_1,0.05
2026-07-08 18:18:11,1_0_5_2_1_1,2,-89.0707,0_0_5_0_0_1,0.05
2026-07-08 18:18:31,1_0_1_2_0_1,0,16.2788,0_0_1_0_1_1,0.05
2026-07-08 18:18:37,1_0_1_2_1_1,0,16.2773,1_1_1_2_1_1,0.05
2026-07-08 18:18:37,1_1_0_2_1_1,5,0.0,1_1_1_2_1_1,0.05
2026-07-08 18:18:39,1_1_1_2_1_1,0,16.2794,0_0_1_0_1_1,0.05
2026-07-08 18:18:49,1_1_1_2_0_1,4,-10.0,1_1_1_2_0_1,0.05
2026-07-08 18:18:51,1_1_1_2_0_1,0,16.2713,0_0_1_0_0_1,0.05
2026-07-08 18:18:58,1_1_1_2_0_1,5,-10.0,1_1_1_2_0_1,0.05
2026-07-08 18:19:00,1_1_1_2_0_1,0,16.2786,0_0_1_0_1_1,0.05
2026-07-08 18:19:11,2_0_0_2_0_1,3,-2.0,2_0_0_2_0_1,0.05
2026-07-08 18:19:12,2_1_1_2_0_1,0,16.2756,2_0_1_2_0_1,0.05
2026-07-08 18:19:12,2_1_0_2_0_1,5,-10.0,2_1_0_2_0_1,0.05
2026-07-08 18:19:14,2_0_1_2_0_1,0,16.2767,2_1_1_2_0_1,0.05
2026-07-08 18:19:14,2_0_0_2_0_1,3,-1.0,2_0_0_2_0_1,0.05
2026-07-08 18:19:16,2_1_1_2_0_1,0,16.2772,2_0_1_2_0_1,0.05
2026-07-08 18:19:16,1_1_0_2_0_1,5,0.0,1_1_0_2_0_1,0.05
2026-07-08 18:19:17,2_0_1_2_0_1,0,16.2751,1_1_1_2_0_1,0.05
2026-07-08 18:19:19,1_1_1_2_0_1,0,9.423,1_0_1_2_0_1,0.05
2026-07-08 18:19:21,1_0_4_2_0_1,4,3.5,1_0_4_2_0_1,0.05
2026-07-08 18:19:21,1_0_1_2_0_1,0,-4.4238,1_0_5_2_0_1,0.05
2026-07-08 18:19:23,1_1_2_2_0_1,5,-10.0,1_1_2_2_0_1,0.05
2026-07-08 18:19:25,1_0_0_1_0_1,3,0.5,1_0_0_1_0_1,0.05
2026-07-08 18:19:25,1_1_2_2_0_1,1,18.2941,1_0_2_1_0_1,0.05
2026-07-08 18:19:27,1_0_2_1_0_1,1,18.3012,0_0_2_0_0_1,0.05
2026-07-08 18:19:52,1_0_5_2_0_1,0,-253.5423,0_0_1_0_0_1,0.05
2026-07-08 18:19:54,1_0_1_2_0_1,0,-169.6025,0_0_1_0_0_1,0.05
2026-07-08 18:19:58,1_1_1_2_0_1,4,3.5,1_1_1_2_0_1,0.05
2026-07-08 18:20:00,1_1_1_2_0_1,0,16.2795,0_0_1_0_1_1,0.05
2026-07-08 18:20:03,2_1_0_2_1_1,4,-2.5,2_1_0_2_1_1,0.05
2026-07-08 18:20:05,2_0_3_2_1_1,1,16.6131,2_0_3_2_1_1,0.05
2026-07-08 18:20:12,2_1_0_2_0_1,5,-10.0,2_1_0_2_0_1,0.05
2026-07-08 18:20:14,2_0_1_2_0_1,0,-11.8018,2_1_1_2_0_1,0.05
2026-07-08 18:20:14,2_1_0_2_0_1,5,-10.0,2_1_0_2_0_1,0.05
2026-07-08 18:20:15,2_1_1_2_0_1,0,-0.0159,2_1_1_2_0_1,0.05
2026-07-08 18:20:16,1_0_0_2_0_1,4,3.5,1_0_0_2_0_1,0.05
2026-07-08 18:20:17,2_1_1_2_0_1,0,2.0046,1_0_1_2_0_1,0.05
2026-07-08 18:20:19,1_0_1_2_0_1,0,-26.5054,1_1_1_2_0_1,0.05
2026-07-08 18:20:20,1_0_2_2_0_1,1,-36.5305,0_0_2_0_0_1,0.05
2026-07-08 18:20:21,1_1_1_2_0_1,0,-50.0678,0_0_3_0_0_1,0.05
2026-07-08 18:20:32,1_1_1_2_1_1,0,16.2769,0_0_1_0_1_1,0.05
2026-07-08 18:20:39,1_1_1_2_1_1,0,16.2798,0_0_1_0_1_1,0.05
2026-07-08 18:20:59,2_1_0_2_0_1,4,3.5,2_1_0_2_0_1,0.05
2026-07-08 18:20:59,2_1_1_2_0_1,0,16.2829,2_1_1_2_0_1,0.05
2026-07-08 18:21:01,2_1_1_2_1_1,0,16.2743,1_1_1_2_1_1,0.05
2026-07-08 18:21:03,1_0_0_2_1_1,5,-3.0,1_0_0_2_1_1,0.05
2026-07-08 18:21:03,1_1_1_2_1_1,0,16.2742,1_0_1_2_1_1,0.05
2026-07-08 18:21:04,2_0_2_2_1_1,1,16.298,1_1_2_2_1_1,0.05
2026-07-08 18:21:05,1_0_1_2_1_1,0,16.2725,0_0_1_0_1_1,0.05
2026-07-08 18:21:06,1_1_2_2_1_1,1,-42.1462,0_0_1_0_1_1,0.05
2026-07-08 18:21:08,1_1_5_2_1_1,4,-10.0,1_1_5_2_1_1,0.05
2026-07-08 18:21:12,1_1_5_2_1_1,2,-20.6458,0_0_1_0_0_1,0.05
2026-07-08 18:21:15,1_1_1_2_0_1,4,3.5,1_1_1_2_0_1,0.05
2026-07-08 18:21:17,1_1_1_2_0_1,0,16.283,0_0_1_0_0_1,0.05
2026-07-08 18:21:42,1_1_1_2_0_1,4,3.5,1_1_1_2_0_1,0.05
2026-07-08 18:21:44,1_1_1_2_0_1,0,16.2779,0_0_1_0_0_1,0.05
2026-07-08 18:22:17,1_1_1_2_0_1,4,3.5,1_1_1_2_0_1,0.05
2026-07-08 18:22:19,1_1_1_2_0_1,0,16.2765,0_0_1_0_0_1,0.05
2026-07-08 18:22:32,2_1_0_2_1_1,4,3.5,2_1_0_2_1_1,0.05
2026-07-08 18:22:33,2_1_1_2_1_1,0,16.2764,2_1_1_2_1_1,0.05
2026-07-08 18:22:34,2_1_1_2_1_1,0,-3.7231,1_1_1_2_1_1,0.05
2026-07-08 18:22:36,2_1_2_2_1_1,1,-1.7033,1_1_2_2_1_1,0.05
2026-07-08 18:22:36,1_1_0_2_1_1,5,-3.0,1_1_2_2_1_1,0.05
2026-07-08 18:22:36,2_1_1_2_1_1,0,16.2745,2_1_3_2_1_1,0.05
2026-07-08 18:22:39,2_1_2_2_1_1,1,16.6044,1_0_1_2_1_1,0.05
2026-07-08 18:22:42,2_1_4_2_0_1,4,3.5,2_1_0_2_0_1,0.05
2026-07-08 18:22:46,3_1_0_2_0_1,4,-2.5,3_1_0_2_0_1,0.05
2026-07-08 18:22:46,3_1_2_2_0_1,1,-16.9617,3_1_2_2_0_1,0.05
2026-07-08 18:22:48,3_1_2_2_0_1,1,-6.4387,2_1_2_2_0_1,0.05
2026-07-08 18:22:50,2_1_2_2_0_1,1,-36.2088,2_1_0_2_0_1,0.05
2026-07-08 18:22:52,2_0_2_2_0_1,1,-0.1419,2_1_2_2_0_1,0.05
2026-07-08 18:22:52,2_1_0_2_0_1,3,-10.2818,2_1_0_2_0_1,0.05
2026-07-08 18:22:54,2_1_2_2_0_1,1,-7.9827,2_1_2_2_0_1,0.05
2026-07-08 18:22:55,3_0_5_2_0_1,0,-115.3692,2_1_1_2_0_1,0.05
2026-07-08 18:22:57,2_1_0_2_0_1,4,3.5,2_1_0_2_0_1,0.05
2026-07-08 18:22:58,2_1_1_2_0_1,0,-35.4385,2_1_1_2_0_1,0.05
2026-07-08 18:23:00,2_1_1_2_0_1,0,-15.1294,2_1_3_2_1_1,0.05
2026-07-08 18:23:01,2_0_2_2_0_1,1,18.2452,1_1_2_2_1_1,0.05
2026-07-08 18:23:02,1_1_2_2_1_1,4,-2.5,1_1_2_2_1_1,0.05
2026-07-08 18:23:04,1_1_2_2_1_1,1,-52.7813,1_0_2_2_1_1,0.05
2026-07-08 18:23:04,2_1_3_2_1_1,0,-73.7496,1_1_1_1_1_1,0.05
2026-07-08 18:23:05,1_1_2_2_1_1,1,-0.7097,1_1_2_2_1_1,0.05
2026-07-08 18:23:06,1_1_1_1_1_1,0,16.2747,0_0_1_0_1_1,0.05
2026-07-08 18:23:06,1_1_2_2_1_1,1,-123.4831,0_0_2_0_1_1,0.05
2026-07-08 18:23:08,1_0_2_2_1_1,1,-135.0316,1_1_3_2_1_1,0.05
2026-07-08 18:23:12,1_1_1_2_0_1,0,-85.5854,0_0_1_0_0_1,0.05
2026-07-08 18:23:22,1_1_1_1_0_1,0,16.2788,0_0_1_0_0_1,0.05
2026-07-08 18:23:55,3_1_1_2_0_0,4,3.5,3_1_1_2_0_0,0.05
2026-07-08 18:23:56,3_1_1_2_0_0,0,-3.7204,2_1_1_2_0_0,0.05
2026-07-08 18:23:59,2_1_0_2_0_0,4,-2.5,2_1_0_2_0_0,0.05
2026-07-08 18:24:01,2_1_1_2_0_0,0,-10.3293,2_1_1_2_1_0,0.05
2026-07-08 18:24:02,2_1_2_2_1_0,1,-33.4235,2_0_2_2_1_0,0.05
2026-07-08 18:24:03,2_0_0_2_1_0,5,-10.0,2_0_0_2_1_0,0.05
2026-07-08 18:24:05,2_0_2_2_1_0,1,-11.8426,2_0_2_2_1_0,0.05
2026-07-08 18:24:05,2_1_3_2_1_0,0,-22.1118,2_0_3_2_1_0,0.05
2026-07-08 18:24:06,2_0_2_2_1_0,5,-3.0,2_0_3_2_1_0,0.05
2026-07-08 18:24:06,2_0_2_2_1_0,1,-12.5049,2_0_2_2_1_0,0.05
2026-07-08 18:24:08,2_0_2_2_1_0,1,-64.4022,2_1_0_2_1_0,0.05
2026-07-08 18:24:17,2_0_3_2_1_0,0,-85.3651,2_1_1_2_0_0,0.05
2026-07-08 18:24:19,2_1_2_2_0_0,1,-60.7541,2_1_2_2_0_0,0.05
2026-07-08 18:24:19,2_1_1_2_0_0,0,-59.3471,2_1_3_2_0_0,0.05
2026-07-08 18:24:19,2_1_0_2_0_0,4,-2.5,2_1_3_2_0_0,0.05
2026-07-08 18:24:23,2_1_3_2_0_0,1,-71.7491,3_0_1_2_0_0,0.05
2026-07-08 18:24:23,3_1_2_2_0_0,1,-82.8131,3_0_3_2_0_0,0.05
2026-07-08 18:24:26,3_0_0_2_0_0,4,-2.5,3_0_0_2_0_0,0.05
2026-07-08 18:24:26,3_0_3_2_0_0,0,16.2771,3_0_1_2_0_0,0.05
2026-07-08 18:24:27,3_0_2_2_0_0,1,-99.6854,3_0_3_2_0_0,0.05
2026-07-08 18:24:28,3_0_3_2_0_0,0,16.2771,3_1_3_2_0_0,0.05
2026-07-08 18:24:28,3_0_2_2_0_0,1,-176.0866,3_1_3_2_0_0,0.05
2026-07-08 18:24:32,2_1_0_2_1_0,5,-3.0,2_1_1_2_1_0,0.05
2026-07-08 18:24:34,3_1_1_2_1_0,0,7.0787,3_1_1_2_1_0,0.05
2026-07-08 18:24:38,3_1_3_2_1_0,1,-27.4619,3_1_7_2_1_0,0.05
2026-07-08 18:24:45,2_0_4_2_0_0,4,3.5,2_0_0_2_0_0,0.05
2026-07-08 18:24:47,2_0_0_2_0_0,4,-2.5,2_0_0_2_0_0,0.05
2026-07-08 18:24:48,2_0_2_2_0_0,1,-70.0568,2_0_2_2_0_0,0.05
2026-07-08 18:24:50,2_0_2_2_0_0,1,-73.266,2_0_2_2_0_0,0.05
2026-07-08 18:24:51,2_1_2_2_0_0,1,-80.077,1_0_2_2_0_0,0.05
2026-07-08 18:24:52,1_0_0_2_0_0,4,-2.5,1_0_2_2_0_0,0.05
2026-07-08 18:24:52,2_0_2_2_0_0,1,-107.0467,1_0_2_2_0_0,0.05
2026-07-08 18:24:54,3_1_5_2_0_0,0,-138.2238,1_0_3_2_0_0,0.05
2026-07-08 18:24:56,1_0_2_2_0_0,1,-176.1671,1_1_1_2_0_0,0.05
2026-07-08 18:24:57,1_1_0_2_0_0,4,-2.5,1_1_1_2_0_0,0.05
2026-07-08 18:24:58,1_1_1_2_0_0,0,-8.8179,1_1_1_2_0_0,0.05
2026-07-08 18:25:01,1_0_2_2_0_0,1,-238.9689,0_0_0_0_1_0,0.05
2026-07-08 18:25:02,1_0_0_2_1_0,3,-35.1371,1_0_0_2_1_0,0.05
2026-07-08 18:25:04,1_1_3_2_0_0,0,-174.1576,0_0_1_0_1_0,0.05
2026-07-08 18:25:05,1_0_2_2_1_0,1,-263.1228,1_1_0_2_1_0,0.05
2026-07-08 18:25:05,1_0_2_2_0_0,1,-305.9168,1_1_3_2_1_0,0.05
2026-07-08 18:25:07,1_0_0_2_1_0,3,-60.0572,1_0_0_2_1_0,0.05
2026-07-08 18:25:09,1_1_3_2_1_0,1,-171.8798,1_0_1_2_1_0,0.05
2026-07-08 18:25:11,1_0_0_2_0_0,4,3.5,1_0_0_2_0_0,0.05
2026-07-08 18:25:12,1_0_1_2_0_0,0,-210.7428,1_0_1_2_0_0,0.05
2026-07-08 18:25:14,1_0_1_2_0_0,0,-323.7194,0_0_3_0_0_0,0.05
2026-07-08 18:25:44,2_0_0_2_0_0,4,3.5,2_0_0_2_0_0,0.05
2026-07-08 18:25:45,2_1_1_2_0_0,0,16.2783,2_0_1_2_0_0,0.05
2026-07-08 18:25:47,1_1_2_2_0_0,1,0.0,1_0_2_2_0_0,0.05
2026-07-08 18:25:47,2_0_1_2_0_0,0,16.2702,1_0_3_2_0_0,0.05
2026-07-08 18:25:48,1_1_0_2_0_0,4,-10.0,1_1_0_2_0_0,0.05
2026-07-08 18:25:50,1_1_0_2_0_0,4,-10.0,1_1_0_2_0_0,0.05
2026-07-08 18:25:51,1_1_2_2_0_0,1,0.0,1_1_2_2_0_0,0.05
2026-07-08 18:25:51,1_0_3_2_0_0,0,-10.3318,1_1_1_2_0_0,0.05
2026-07-08 18:25:52,1_1_2_2_0_0,1,-34.9633,1_1_1_2_0_0,0.05
2026-07-08 18:25:54,1_0_0_2_0_0,4,3.5,1_0_0_2_0_0,0.05
2026-07-08 18:25:55,1_1_1_2_0_0,0,16.2755,1_0_1_2_0_0,0.05
2026-07-08 18:25:57,1_1_2_2_0_0,1,-12.349,0_0_2_0_0_0,0.05
2026-07-08 18:25:57,1_0_1_2_0_0,0,3.4998,1_1_3_2_0_0,0.05
2026-07-08 18:26:00,1_1_3_2_0_0,1,-12.8636,0_0_3_0_1_0,0.05
2026-07-08 18:26:21,2_1_0_1_0_0,4,-10.0,2_1_0_1_0_0,0.05
2026-07-08 18:26:22,2_1_1_2_0_0,0,16.2741,2_1_1_1_0_0,0.05
2026-07-08 18:26:23,2_1_0_1_0_0,4,-2.0,2_1_0_2_0_0,0.05
2026-07-08 18:26:24,2_1_1_1_0_0,0,16.278,2_1_1_2_0_0,0.05
2026-07-08 18:26:26,2_1_1_2_0_0,0,16.2772,1_0_1_2_0_0,0.05
2026-07-08 18:26:27,1_1_0_2_0_0,4,-2.5,1_1_0_2_0_0,0.05
2026-07-08 18:26:27,1_0_1_2_0_0,0,16.2754,1_1_1_2_0_0,0.05
2026-07-08 18:26:28,1_0_2_2_0_0,1,13.1788,0_0_2_0_0_0,0.05
2026-07-08 18:26:29,1_1_1_2_0_0,0,-1.9819,0_0_3_0_0_0,0.05
2026-07-08 18:26:30,1_1_2_2_0_0,1,-26.8381,0_0_3_0_1_0,0.05
2026-07-08 18:26:35,1_1_3_2_1_0,0,-8.8586,0_0_1_0_1_0,0.05
2026-07-08 18:26:39,1_1_1_2_1_0,0,-1.4362,0_0_1_0_1_0,0.05
2026-07-08 18:26:40,2_0_0_2_0_0,4,3.5,2_0_0_2_0_0,0.05
2026-07-08 18:26:41,2_1_1_2_0_0,0,16.2816,2_0_1_2_0_0,0.05
2026-07-08 18:26:43,2_0_1_2_0_0,0,16.2759,1_1_1_2_0_0,0.05
2026-07-08 18:26:44,2_1_2_2_0_0,1,18.2896,1_1_2_2_0_0,0.05
2026-07-08 18:26:45,1_1_0_2_0_0,4,-2.5,1_1_2_2_0_0,0.05
2026-07-08 18:26:45,1_1_1_2_0_0,0,16.2744,1_1_3_2_0_0,0.05
2026-07-08 18:26:49,1_1_2_2_0_0,1,18.2181,0_0_2_0_0_0,0.05
2026-07-08 18:26:49,1_1_3_2_0_0,1,-1.8115,0_0_3_0_0_0,0.05
2026-07-08 18:27:18,2_0_0_2_0_0,4,3.5,2_0_0_2_0_0,0.05
2026-07-08 18:27:19,2_0_1_2_0_0,0,16.2793,2_0_1_2_0_0,0.05
2026-07-08 18:27:21,2_0_1_2_0_0,0,16.2792,1_0_1_2_0_0,0.05
2026-07-08 18:27:22,1_1_0_2_0_0,4,-10.0,1_1_0_2_0_0,0.05
2026-07-08 18:27:23,1_1_2_2_0_0,1,18.2848,1_1_2_2_0_0,0.05
2026-07-08 18:27:23,1_0_1_2_0_0,0,16.2776,0_0_1_0_0_0,0.05
2026-07-08 18:27:25,1_1_2_2_0_0,1,18.3016,0_0_3_0_0_0,0.05
2026-07-08 18:27:52,2_1_0_2_0_0,4,3.5,2_1_0_2_0_0,0.05
2026-07-08 18:27:53,3_1_1_1_0_0,0,16.2803,2_1_1_2_0_0,0.05
2026-07-08 18:27:55,2_1_1_2_0_0,0,16.2767,2_0_1_2_0_0,0.05
2026-07-08 18:27:56,2_1_2_2_0_0,1,18.2986,2_1_2_2_0_0,0.05
2026-07-08 18:27:56,2_1_0_2_0_0,4,-2.5,2_1_2_2_0_0,0.05
2026-07-08 18:27:57,2_0_1_2_0_0,0,16.2677,1_1_1_2_0_0,0.05
2026-07-08 18:27:58,2_1_2_2_0_0,1,18.2707,1_1_2_2_0_0,0.05
2026-07-08 18:27:58,1_1_1_2_0_0,0,16.2752,1_1_1_2_0_0,0.05
2026-07-08 18:28:00,1_1_2_2_0_0,1,-34.5019,0_0_0_0_1_0,0.05
